id;address;land_market_share;impr_market_share;total_market_share;land_appraisal_value;impr_appraisal_value;total_appraisal_value;land_approximate_size;impr_approximate_size;total_approximate_size;land_land_acres;impr_land_acres;total_land_acres;land_land_sqft;impr_land_sqft;total_land_sqft
40565165;1001 SHORTLEAF PINE DR, ARLINGTON, 76012;30000;245957;275957;30000;230513;260513;NULL;NULL;3062;NULL;NULL;0.296;NULL;NULL;12894
05859514;1001 SILENT DR, ARLINGTON, 76017;10000;100161;110161;10000;100161;110161;NULL;NULL;1532;NULL;NULL;0.2043;NULL;NULL;8900
05922674;1001 SILVER SPRUCE DR, ARLINGTON, 76001;0;0;0;0;0;0;NULL;NULL;1679;NULL;NULL;0.2045;NULL;NULL;8909
01446282;1001 SOUTHMOOR DR, ARLINGTON, 76010;12000;100572;112572;12000;100572;112572;NULL;NULL;2148;NULL;NULL;0.1616;NULL;NULL;7040
41553543;1001 SPRING MILLER CT, ARLINGTON, 76002;0;0;0;0;0;0;NULL;NULL;6125;NULL;NULL;3.977;NULL;NULL;173238
05233097;1001 STACEY RENEE CT, ARLINGTON, 76002;30000;5550;35550;30000;5550;35550;NULL;NULL;2128;NULL;NULL;1;NULL;NULL;43560
03245578;1001 SUNNYVALE DR, ARLINGTON, 76010;10000;73595;83595;10000;56066;66066;NULL;NULL;1261;NULL;NULL;0.188;NULL;NULL;8190
03245578;1001 SUNNYVALE DR, ARLINGTON, 76010;10000;73595;83595;10000;56066;66066;NULL;NULL;1261;NULL;NULL;0.188;NULL;NULL;8190
40966135;1001 SUSAN DR, ARLINGTON, 76010;20000;145845;165845;20000;145845;165845;NULL;NULL;1733;NULL;NULL;0.1344;NULL;NULL;5858
40638707;1001 TABASCO TR, ARLINGTON, 76002;30000;172627;202627;30000;172627;202627;NULL;NULL;2238;NULL;NULL;0.2187;NULL;NULL;9528
06810381;1001 TELLURIDE DR, ARLINGTON, 76063;25000;219847;244847;25000;206727;231727;NULL;NULL;3082;NULL;NULL;0.171;NULL;NULL;7449
06810381;1001 TELLURIDE DR, ARLINGTON, 76063;25000;219847;244847;25000;206727;231727;NULL;NULL;3082;NULL;NULL;0.171;NULL;NULL;7449
05565170;1001 TENNESSEE TR, ARLINGTON, 76017;10000;105897;115897;10000;105897;115897;NULL;NULL;1445;NULL;NULL;0.0719;NULL;NULL;3135
02972395;1001 TERREBONNE CT, ARLINGTON, 76014;15000;104382;119382;15000;77565;92565;NULL;NULL;1528;NULL;NULL;0.1435;NULL;NULL;6251
02972395;1001 TERREBONNE CT, ARLINGTON, 76014;15000;104382;119382;15000;77565;92565;NULL;NULL;1528;NULL;NULL;0.1435;NULL;NULL;6251
04755553;1001 TULANE DR, ARLINGTON, 76012;35000;175654;210654;35000;175654;210654;NULL;NULL;1900;NULL;NULL;0.1821;NULL;NULL;7935
04755553;1001 TULANE DR, ARLINGTON, 76012;35000;175654;210654;35000;175654;210654;NULL;NULL;1900;NULL;NULL;0.1821;NULL;NULL;7935
03244946;1001 VALLEY VIEW DR, ARLINGTON, 76010;10000;73937;83937;10000;73937;83937;NULL;NULL;1020;NULL;NULL;0.1984;NULL;NULL;8643
03244946;1001 VALLEY VIEW DR, ARLINGTON, 76010;10000;73937;83937;10000;73937;83937;NULL;NULL;1020;NULL;NULL;0.1984;NULL;NULL;8643
06699480;1001 VILLAGE GREEN CT, ARLINGTON, 76012;50000;243990;293990;50000;243990;293990;NULL;NULL;3007;NULL;NULL;0.2869;NULL;NULL;12501
01973495;1001 VILLAGE WOOD CT, ARLINGTON, 76012;35000;168261;203261;35000;139845;174845;NULL;NULL;1719;NULL;NULL;0.1586;NULL;NULL;6912
41563166;1001 VIRIDIAN PARK LN, ARLINGTON, 76155;1;0;1;1;0;1;NULL;NULL;0;NULL;NULL;0.0249;NULL;NULL;1087
01078895;1001 W CEDAR ST, ARLINGTON, 76012;15000;96327;111327;15000;96327;111327;NULL;NULL;1178;NULL;NULL;0.2066;NULL;NULL;9000
40681017;1001 W HARRIS RD, ARLINGTON, 76001;20000;214487;234487;20000;145303;165303;NULL;NULL;3235;NULL;NULL;1;NULL;NULL;43560
40779432;1001 W HARRIS RD, ARLINGTON, 76001;183340;0;183340;843;0;843;NULL;NULL;0;NULL;NULL;9.167;NULL;NULL;399315
07544782;1001 W LAMAR BLVD, ARLINGTON, 76012;1;0;1;1;0;1;NULL;NULL;2114;NULL;NULL;15.481;NULL;NULL;674354
05834724;1001 W LOVERS LN, ARLINGTON, 76013;9000;162353;171353;9000;130150;139150;NULL;NULL;1852;NULL;NULL;0.1434;NULL;NULL;6250
02319438;1001 W TUCKER BLVD, ARLINGTON, 76013;15000;108427;123427;15000;94505;109505;NULL;NULL;1480;NULL;NULL;0.2324;NULL;NULL;10125
02495864;1001 WAVERLY DR, ARLINGTON, 76015;15000;79096;94096;15000;79096;94096;NULL;NULL;1153;NULL;NULL;0.179;NULL;NULL;7800
03143643;1001 WAYLAND DR, ARLINGTON, 76012;35000;183834;218834;35000;183834;218834;NULL;NULL;2270;NULL;NULL;0.2107;NULL;NULL;9180
02972883;1001 WEMBLEY RD, ARLINGTON, 76014;15000;110819;125819;15000;110819;125819;NULL;NULL;1628;NULL;NULL;0.2085;NULL;NULL;9085
02498669;1001 WESTMINISTER CT, ARLINGTON, 76015;15000;79656;94656;15000;79656;94656;NULL;NULL;1384;NULL;NULL;0.2244;NULL;NULL;9775
02971291;1001 WHIPPOORWILL CT, ARLINGTON, 76014;15000;100737;115737;15000;72846;87846;NULL;NULL;1411;NULL;NULL;0.2454;NULL;NULL;10692
03115461;1001 WHISPERING OAK CT, ARLINGTON, 76012;30000;259244;289244;30000;218171;248171;NULL;NULL;2702;NULL;NULL;0.2555;NULL;NULL;11130
03115461;1001 WHISPERING OAK CT, ARLINGTON, 76012;30000;259244;289244;30000;218171;248171;NULL;NULL;2702;NULL;NULL;0.2555;NULL;NULL;11130
07843933;1001 WHITE DOVE DR, ARLINGTON, 76017;30000;140182;170182;30000;140097;170097;NULL;NULL;2182;NULL;NULL;0.1679;NULL;NULL;7318
07843933;1001 WHITE DOVE DR, ARLINGTON, 76017;30000;140182;170182;30000;140097;170097;NULL;NULL;2182;NULL;NULL;0.1679;NULL;NULL;7318
02498308;1001 WINNSBORO CT, ARLINGTON, 76015;15000;78383;93383;15000;78383;93383;NULL;NULL;1167;NULL;NULL;0.2244;NULL;NULL;9775
02498308;1001 WINNSBORO CT, ARLINGTON, 76015;15000;78383;93383;15000;78383;93383;NULL;NULL;1167;NULL;NULL;0.2244;NULL;NULL;9775
41625447;1001 WINTER FIRE WAY, ARLINGTON, 76155;70000;268817;338817;70000;268817;338817;NULL;NULL;2442;NULL;NULL;0.1029;NULL;NULL;4486
41625447;1001 WINTER FIRE WAY, ARLINGTON, 76155;70000;268817;338817;70000;268817;338817;NULL;NULL;2442;NULL;NULL;0.1029;NULL;NULL;4486
03593797;1001 WOODBROOK ST, ARLINGTON, 76011;15000;0;15000;15000;0;15000;NULL;NULL;0;NULL;NULL;0.1694;NULL;NULL;7380
41032233;1001 ZACHARY DR, ARLINGTON, 76002;1;0;1;1;0;1;NULL;NULL;0;NULL;NULL;0.7399;NULL;NULL;32234
40980251;1002 ABIGAIL DR, ARLINGTON, 76002;30000;157188;187188;30000;156340;186340;NULL;NULL;1793;NULL;NULL;0.3269;NULL;NULL;14244
06292569;1002 ACAPULCO LN, ARLINGTON, 76017;20000;144632;164632;20000;124958;144958;NULL;NULL;1713;NULL;NULL;0.1721;NULL;NULL;7500
06292569;1002 ACAPULCO LN, ARLINGTON, 76017;20000;144632;164632;20000;124958;144958;NULL;NULL;1713;NULL;NULL;0.1721;NULL;NULL;7500
06809537;1002 ANGEL FIRE LN, ARLINGTON, 76001;30000;171464;201464;30000;163884;193884;NULL;NULL;2019;NULL;NULL;0.165;NULL;NULL;7187
05188733;1002 ASHMOUNT LN, ARLINGTON, 76017;20000;115578;135578;20000;102053;122053;NULL;NULL;1436;NULL;NULL;0.1145;NULL;NULL;4991
05188733;1002 ASHMOUNT LN, ARLINGTON, 76017;20000;115578;135578;20000;102053;122053;NULL;NULL;1436;NULL;NULL;0.1145;NULL;NULL;4991
04756789;1002 AUBURN DR, ARLINGTON, 76012;0;0;0;0;0;0;NULL;NULL;2380;NULL;NULL;0.2015;NULL;NULL;8778
04756789;1002 AUBURN DR, ARLINGTON, 76012;0;0;0;0;0;0;NULL;NULL;2380;NULL;NULL;0.2015;NULL;NULL;8778
02498286;1002 AVINGTON CT, ARLINGTON, 76015;15000;51847;66847;15000;51078;66078;NULL;NULL;1816;NULL;NULL;0.1716;NULL;NULL;7475
02498286;1002 AVINGTON CT, ARLINGTON, 76015;15000;51847;66847;15000;51078;66078;NULL;NULL;1816;NULL;NULL;0.1716;NULL;NULL;7475
07014155;1002 BANNACK DR, ARLINGTON, 76001;22000;109703;131703;22000;109703;131703;NULL;NULL;1288;NULL;NULL;0.1579;NULL;NULL;6882
02974223;1002 BELEMEADE ST, ARLINGTON, 76014;15000;95295;110295;15000;95295;110295;NULL;NULL;1232;NULL;NULL;0.1742;NULL;NULL;7590
03245470;1002 BELVEDERE DR, ARLINGTON, 76010;10000;68722;78722;10000;53525;63525;NULL;NULL;1289;NULL;NULL;0.2024;NULL;NULL;8820
04751957;1002 BERT DR, ARLINGTON, 76012;35000;170449;205449;35000;170449;205449;NULL;NULL;1831;NULL;NULL;0.2309;NULL;NULL;10062
04751957;1002 BERT DR, ARLINGTON, 76012;35000;170449;205449;35000;170449;205449;NULL;NULL;1831;NULL;NULL;0.2309;NULL;NULL;10062
06811353;1002 BONANZA DR, ARLINGTON, 76063;25000;155292;180292;25000;148296;173296;NULL;NULL;1792;NULL;NULL;0.162;NULL;NULL;7057
06800572;1002 BRENNER CT, ARLINGTON, 76017;14000;105768;119768;14000;105768;119768;NULL;NULL;1418;NULL;NULL;0.1051;NULL;NULL;4580
06800572;1002 BRENNER CT, ARLINGTON, 76017;14000;105768;119768;14000;105768;119768;NULL;NULL;1418;NULL;NULL;0.1051;NULL;NULL;4580
07544642;1002 BRIDGES DR, ARLINGTON, 76012;0;0;0;0;0;0;NULL;NULL;1171;NULL;NULL;0;NULL;NULL;0
07544642;1002 BRIDGES DR, ARLINGTON, 76012;0;0;0;0;0;0;NULL;NULL;1171;NULL;NULL;0;NULL;NULL;0
06950752;1002 BROOK CANYON DR, ARLINGTON, 76018;25000;154734;179734;25000;128307;153307;NULL;NULL;1850;NULL;NULL;0.1659;NULL;NULL;7230
06951112;1002 BROOK CREEK CT, ARLINGTON, 76018;25000;160651;185651;25000;137866;162866;NULL;NULL;1988;NULL;NULL;0.2389;NULL;NULL;10410
01297449;1002 BROOK HILL CT, ARLINGTON, 76014;15000;134709;149709;15000;134709;149709;NULL;NULL;2303;NULL;NULL;0.1111;NULL;NULL;4840
02045451;1002 CANDICE LN, ARLINGTON, 76013;15000;88001;103001;15000;73693;88693;NULL;NULL;1026;NULL;NULL;0.1735;NULL;NULL;7560
02045451;1002 CANDICE LN, ARLINGTON, 76013;15000;88001;103001;15000;73693;88693;NULL;NULL;1026;NULL;NULL;0.1735;NULL;NULL;7560
02973944;1002 CANDLEWICK ST, ARLINGTON, 76014;15000;100079;115079;15000;100079;115079;NULL;NULL;1388;NULL;NULL;0.1742;NULL;NULL;7590
07582064;1002 CARINA CT, ARLINGTON, 76013;30000;209116;239116;30000;209116;239116;NULL;NULL;2131;NULL;NULL;0.167;NULL;NULL;7275
07582064;1002 CARINA CT, ARLINGTON, 76013;30000;209116;239116;30000;209116;239116;NULL;NULL;2131;NULL;NULL;0.167;NULL;NULL;7275
02971070;1002 CARLA CT, ARLINGTON, 76014;15000;100856;115856;15000;100856;115856;NULL;NULL;1466;NULL;NULL;0.1689;NULL;NULL;7360
06758819;1002 CARLISLE DR, ARLINGTON, 76017;20000;203164;223164;20000;203164;223164;NULL;NULL;2776;NULL;NULL;0.1354;NULL;NULL;5900
06758819;1002 CARLISLE DR, ARLINGTON, 76017;20000;203164;223164;20000;203164;223164;NULL;NULL;2776;NULL;NULL;0.1354;NULL;NULL;5900
07842880;1002 CARTHAGE WAY, ARLINGTON, 76017;30000;187615;217615;30000;186486;216486;NULL;NULL;3296;NULL;NULL;0.1689;NULL;NULL;7361
07842880;1002 CARTHAGE WAY, ARLINGTON, 76017;30000;187615;217615;30000;186486;216486;NULL;NULL;3296;NULL;NULL;0.1689;NULL;NULL;7361
02972751;1002 CHAMBLEE CT, ARLINGTON, 76014;15000;116879;131879;15000;85672;100672;NULL;NULL;1702;NULL;NULL;0.2107;NULL;NULL;9180
02972751;1002 CHAMBLEE CT, ARLINGTON, 76014;15000;116879;131879;15000;85672;100672;NULL;NULL;1702;NULL;NULL;0.2107;NULL;NULL;9180
02971208;1002 CHARLESTON CT, ARLINGTON, 76014;15000;104891;119891;15000;79743;94743;NULL;NULL;1584;NULL;NULL;0.1779;NULL;NULL;7750
02971208;1002 CHARLESTON CT, ARLINGTON, 76014;15000;104891;119891;15000;79743;94743;NULL;NULL;1584;NULL;NULL;0.1779;NULL;NULL;7750
05565065;1002 CHEDDAR CT, ARLINGTON, 76017;10000;90931;100931;10000;73974;83974;NULL;NULL;1459;NULL;NULL;0.0938;NULL;NULL;4088
07299826;1002 COURTSIDE DR, ARLINGTON, 76002;25000;160912;185912;25000;131453;156453;NULL;NULL;1877;NULL;NULL;0.1559;NULL;NULL;6795
02498642;1002 CRISTOPHER CT, ARLINGTON, 76015;15000;79096;94096;15000;69942;84942;NULL;NULL;1153;NULL;NULL;0.1716;NULL;NULL;7475
02498642;1002 CRISTOPHER CT, ARLINGTON, 76015;15000;79096;94096;15000;69942;84942;NULL;NULL;1153;NULL;NULL;0.1716;NULL;NULL;7475
01431757;1002 CROWLEY RD, ARLINGTON, 76012;56000;341183;397183;56000;315641;371641;NULL;NULL;3738;NULL;NULL;0.3414;NULL;NULL;14875
01431757;1002 CROWLEY RD, ARLINGTON, 76012;56000;341183;397183;56000;315641;371641;NULL;NULL;3738;NULL;NULL;0.3414;NULL;NULL;14875
41626540;1002 CRYSTAL OAK LN, ARLINGTON, 76155;70000;334220;404220;70000;334220;404220;NULL;NULL;3290;NULL;NULL;0.1869;NULL;NULL;8145
41626540;1002 CRYSTAL OAK LN, ARLINGTON, 76155;70000;334220;404220;70000;334220;404220;NULL;NULL;3290;NULL;NULL;0.1869;NULL;NULL;8145
04752139;1002 CURTIS CT, ARLINGTON, 76012;35000;200369;235369;35000;193421;228421;NULL;NULL;2272;NULL;NULL;0.2148;NULL;NULL;9360
02797976;1002 DARLENE LN, ARLINGTON, 76010;12000;121103;133103;12000;121103;133103;NULL;NULL;1690;NULL;NULL;0.2024;NULL;NULL;8820
02974541;1002 DAWNVIEW ST, ARLINGTON, 76014;0;0;0;0;0;0;NULL;NULL;1370;NULL;NULL;0.1795;NULL;NULL;7820
02974541;1002 DAWNVIEW ST, ARLINGTON, 76014;0;0;0;0;0;0;NULL;NULL;1370;NULL;NULL;0.1795;NULL;NULL;7820
40713237;1002 DOVE TR, ARLINGTON, 76002;30000;190590;220590;30000;190590;220590;NULL;NULL;2653;NULL;NULL;0.1719;NULL;NULL;7492
40713237;1002 DOVE TR, ARLINGTON, 76002;30000;190590;220590;30000;190590;220590;NULL;NULL;2653;NULL;NULL;0.1719;NULL;NULL;7492
07843631;1002 DUNKIRK LN, ARLINGTON, 76017;30000;167831;197831;30000;167138;197138;NULL;NULL;2888;NULL;NULL;0.1699;NULL;NULL;7405
07843631;1002 DUNKIRK LN, ARLINGTON, 76017;30000;167831;197831;30000;167138;197138;NULL;NULL;2888;NULL;NULL;0.1699;NULL;NULL;7405
00085901;1002 E INWOOD DR, ARLINGTON, 76010;10000;70329;80329;10000;47717;57717;NULL;NULL;1032;NULL;NULL;0.1721;NULL;NULL;7500
00086738;1002 E LOVERS LN, ARLINGTON, 76010;0;0;0;0;0;0;NULL;NULL;1032;NULL;NULL;0.1721;NULL;NULL;7500
02972255;1002 E TIMBERVIEW LN, ARLINGTON, 76014;15000;148306;163306;15000;148306;163306;NULL;NULL;2643;NULL;NULL;0.1955;NULL;NULL;8520
02498103;1002 FAIRFAX CT, ARLINGTON, 76015;15000;79680;94680;15000;79680;94680;NULL;NULL;1536;NULL;NULL;0.1716;NULL;NULL;7475
05922488;1002 FLAMEWOOD DR, ARLINGTON, 76001;20000;162421;182421;20000;162421;182421;NULL;NULL;1812;NULL;NULL;0.137;NULL;NULL;5971
05922488;1002 FLAMEWOOD DR, ARLINGTON, 76001;20000;162421;182421;20000;162421;182421;NULL;NULL;1812;NULL;NULL;0.137;NULL;NULL;5971
05517435;1002 GALAXY DR, ARLINGTON, 76001;20000;118713;138713;20000;114963;134963;NULL;NULL;1238;NULL;NULL;0.1417;NULL;NULL;6175
03091414;1002 GLENWICK LN, ARLINGTON, 76012;20000;172276;192276;20000;137324;157324;NULL;NULL;1654;NULL;NULL;0.1632;NULL;NULL;7112
03091414;1002 GLENWICK LN, ARLINGTON, 76012;20000;172276;192276;20000;137324;157324;NULL;NULL;1654;NULL;NULL;0.1632;NULL;NULL;7112
02222043;1002 GLYNN OAKS DR, ARLINGTON, 76010;12000;78241;90241;12000;48863;60863;NULL;NULL;1016;NULL;NULL;0.2066;NULL;NULL;9000
02970929;1002 GRANTS PKWY, ARLINGTON, 76014;15000;122231;137231;15000;85188;100188;NULL;NULL;1772;NULL;NULL;0.179;NULL;NULL;7800
02970929;1002 GRANTS PKWY, ARLINGTON, 76014;15000;122231;137231;15000;85188;100188;NULL;NULL;1772;NULL;NULL;0.179;NULL;NULL;7800
03077020;1002 HENSLEY ST, ARLINGTON, 76010;10000;70174;80174;10000;70174;80174;NULL;NULL;966;NULL;NULL;0.1527;NULL;NULL;6655
03077020;1002 HENSLEY ST, ARLINGTON, 76010;10000;70174;80174;10000;70174;80174;NULL;NULL;966;NULL;NULL;0.1527;NULL;NULL;6655
00062456;1002 HIGHLAND DR, ARLINGTON, 76010;10000;78082;88082;10000;55703;65703;NULL;NULL;1025;NULL;NULL;0.1914;NULL;NULL;8340
02972603;1002 HOLLY HILL CT, ARLINGTON, 76014;15000;138134;153134;15000;138134;153134;NULL;NULL;1906;NULL;NULL;0.2107;NULL;NULL;9180
02972603;1002 HOLLY HILL CT, ARLINGTON, 76014;15000;138134;153134;15000;138134;153134;NULL;NULL;1906;NULL;NULL;0.2107;NULL;NULL;9180
06284213;1002 HUNTER RIDGE DR, ARLINGTON, 76013;20000;174006;194006;20000;160532;180532;NULL;NULL;1750;NULL;NULL;0.1579;NULL;NULL;6882
41626192;1002 IVY CHARM WAY, ARLINGTON, 76155;70000;299045;369045;70000;299045;369045;NULL;NULL;2901;NULL;NULL;0.1129;NULL;NULL;4922
04751825;1002 LESLIE CT, ARLINGTON, 76012;35000;179839;214839;35000;168643;203643;NULL;NULL;2181;NULL;NULL;0.2148;NULL;NULL;9360
03115127;1002 LIVE OAK LN, ARLINGTON, 76012;30000;293553;323553;30000;228819;258819;NULL;NULL;3981;NULL;NULL;0.4589;NULL;NULL;19992
40565270;1002 LOBLOLLY PINE DR, ARLINGTON, 76012;30000;159971;189971;30000;156098;186098;NULL;NULL;1664;NULL;NULL;0.1359;NULL;NULL;5924
01433261;1002 LOCH LOMOND DR, ARLINGTON, 76012;0;0;0;0;0;0;NULL;NULL;3459;NULL;NULL;0.1828;NULL;NULL;7965
01433261;1002 LOCH LOMOND DR, ARLINGTON, 76012;0;0;0;0;0;0;NULL;NULL;3459;NULL;NULL;0.1828;NULL;NULL;7965
41625773;1002 LONE IVORY TR, ARLINGTON, 76155;70000;273092;343092;70000;273092;343092;NULL;NULL;2602;NULL;NULL;0.1139;NULL;NULL;4965
41625773;1002 LONE IVORY TR, ARLINGTON, 76155;70000;273092;343092;70000;273092;343092;NULL;NULL;2602;NULL;NULL;0.1139;NULL;NULL;4965
07583478;1002 LYRA CT, ARLINGTON, 76013;30000;219521;249521;30000;219521;249521;NULL;NULL;2436;NULL;NULL;0.203;NULL;NULL;8843
07583478;1002 LYRA CT, ARLINGTON, 76013;30000;219521;249521;30000;219521;249521;NULL;NULL;2436;NULL;NULL;0.203;NULL;NULL;8843
01621068;1002 MAGNOLIA ST, ARLINGTON, 76012;15000;71956;86956;15000;71956;86956;NULL;NULL;1312;NULL;NULL;0.2024;NULL;NULL;8820
07225334;1002 MAZOURKA DR, ARLINGTON, 76001;22000;118727;140727;22000;114624;136624;NULL;NULL;1507;NULL;NULL;0.1579;NULL;NULL;6882
07225334;1002 MAZOURKA DR, ARLINGTON, 76001;22000;118727;140727;22000;114624;136624;NULL;NULL;1507;NULL;NULL;0.1579;NULL;NULL;6882
03091309;1002 OAKWOOD LN, ARLINGTON, 76012;20000;108374;128374;20000;75832;95832;NULL;NULL;1156;NULL;NULL;0.3184;NULL;NULL;13870
01871358;1002 PAULA DR, ARLINGTON, 76012;15000;83800;98800;15000;83800;98800;NULL;NULL;1158;NULL;NULL;0.1707;NULL;NULL;7440
07585470;1002 PEEBLES CT, ARLINGTON, 76013;22800;204616;227416;22800;204616;227416;NULL;NULL;1988;NULL;NULL;0.2109;NULL;NULL;9191
07585470;1002 PEEBLES CT, ARLINGTON, 76013;22800;204616;227416;22800;204616;227416;NULL;NULL;1988;NULL;NULL;0.2109;NULL;NULL;9191
07585195;1002 PEEBLES CT, ARLINGTON, 76013;7200;0;7200;7200;0;7200;NULL;NULL;0;NULL;NULL;0.2109;NULL;NULL;9191
07585195;1002 PEEBLES CT, ARLINGTON, 76013;7200;0;7200;7200;0;7200;NULL;NULL;0;NULL;NULL;0.2109;NULL;NULL;9191
07582307;1002 PEGASUS DR, ARLINGTON, 76013;30000;198934;228934;30000;177273;207273;NULL;NULL;1882;NULL;NULL;0.237;NULL;NULL;10324
07582307;1002 PEGASUS DR, ARLINGTON, 76013;30000;198934;228934;30000;177273;207273;NULL;NULL;1882;NULL;NULL;0.237;NULL;NULL;10324
05518075;1002 PIERCE ARROW DR, ARLINGTON, 76001;20000;116007;136007;20000;116007;136007;NULL;NULL;1432;NULL;NULL;0.1777;NULL;NULL;7742
02495562;1002 PLEASANT VALLEY LN, ARLINGTON, 76015;20000;66120;86120;20000;54899;74899;NULL;NULL;1185;NULL;NULL;0.063;NULL;NULL;2748
02496232;1002 PLOVER LN, ARLINGTON, 76015;20000;54793;74793;20000;54793;74793;NULL;NULL;1166;NULL;NULL;0.082;NULL;NULL;3572
06758673;1002 PRADO REAL DR, ARLINGTON, 76017;20000;165326;185326;20000;129919;149919;NULL;NULL;1890;NULL;NULL;0.1398;NULL;NULL;6090
06758673;1002 PRADO REAL DR, ARLINGTON, 76017;20000;165326;185326;20000;129919;149919;NULL;NULL;1890;NULL;NULL;0.1398;NULL;NULL;6090
04755537;1002 PURDUE DR, ARLINGTON, 76012;35000;178740;213740;35000;156543;191543;NULL;NULL;1943;NULL;NULL;0.1821;NULL;NULL;7935
04755537;1002 PURDUE DR, ARLINGTON, 76012;35000;178740;213740;35000;156543;191543;NULL;NULL;1943;NULL;NULL;0.1821;NULL;NULL;7935
02024101;1002 REDBUD CT, ARLINGTON, 76012;18000;84282;102282;18000;84282;102282;NULL;NULL;2206;NULL;NULL;0.1652;NULL;NULL;7200
07585772;1002 REGULUS CT, ARLINGTON, 76013;30000;204752;234752;30000;204752;234752;NULL;NULL;2006;NULL;NULL;0.203;NULL;NULL;8843
02798360;1002 ROSEWOOD LN, ARLINGTON, 76010;12000;118565;130565;12000;118565;130565;NULL;NULL;1716;NULL;NULL;0.2362;NULL;NULL;10290
42095164;1002 ROYAL CIR, ARLINGTON, 76001;0;0;0;0;0;0;NULL;NULL;1080;NULL;NULL;0;NULL;NULL;0
00571059;1002 RUBY ST, ARLINGTON, 76010;18000;114526;132526;18000;114526;132526;NULL;NULL;1549;NULL;NULL;0.2101;NULL;NULL;9152
00571059;1002 RUBY ST, ARLINGTON, 76010;18000;114526;132526;18000;114526;132526;NULL;NULL;1549;NULL;NULL;0.2101;NULL;NULL;9152
40979512;1002 SAN JOSE CT, ARLINGTON, 76002;30000;152432;182432;30000;152432;182432;NULL;NULL;1756;NULL;NULL;0.2254;NULL;NULL;9821
01675850;1002 SHANA CT, ARLINGTON, 76014;15000;101403;116403;15000;86640;101640;NULL;NULL;1331;NULL;NULL;0.1239;NULL;NULL;5400
04751698;1002 SHELLEY CT, ARLINGTON, 76012;0;0;0;0;0;0;NULL;NULL;2093;NULL;NULL;0.2148;NULL;NULL;9360
02974940;1002 SHENANDOAH DR, ARLINGTON, 76014;15000;95322;110322;15000;67885;82885;NULL;NULL;1254;NULL;NULL;0.1969;NULL;NULL;8580
04916883;1002 SPRING MILLER CT, ARLINGTON, 76002;30000;8913;38913;30000;8913;38913;NULL;NULL;1512;NULL;NULL;1;NULL;NULL;43560
05232945;1002 STACEY RENEE CT, ARLINGTON, 76002;30000;19587;49587;30000;19587;49587;NULL;NULL;1792;NULL;NULL;1;NULL;NULL;43560
05233186;1002 STEPHIE ANN CT, ARLINGTON, 76002;27000;81306;108306;27000;57120;84120;NULL;NULL;1286;NULL;NULL;1;NULL;NULL;43560
05233186;1002 STEPHIE ANN CT, ARLINGTON, 76002;27000;81306;108306;27000;57120;84120;NULL;NULL;1286;NULL;NULL;1;NULL;NULL;43560
03245764;1002 SUNNYVALE DR, ARLINGTON, 76010;10000;71663;81663;10000;47112;57112;NULL;NULL;1034;NULL;NULL;0.188;NULL;NULL;8190
03245764;1002 SUNNYVALE DR, ARLINGTON, 76010;10000;71663;81663;10000;47112;57112;NULL;NULL;1034;NULL;NULL;0.188;NULL;NULL;8190
40638871;1002 TABASCO TR, ARLINGTON, 76002;30000;152631;182631;30000;151682;181682;NULL;NULL;1768;NULL;NULL;0.1992;NULL;NULL;8680
03090647;1002 TANGLEWOOD LN, ARLINGTON, 76012;20000;226855;246855;20000;226855;246855;NULL;NULL;2184;NULL;NULL;0.3443;NULL;NULL;15000
03090647;1002 TANGLEWOOD LN, ARLINGTON, 76012;20000;226855;246855;20000;226855;246855;NULL;NULL;2184;NULL;NULL;0.3443;NULL;NULL;15000
06800645;1002 TENNESSEE TR, ARLINGTON, 76017;10000;103140;113140;10000;103140;113140;NULL;NULL;1283;NULL;NULL;0.0803;NULL;NULL;3500
02972417;1002 TERREBONNE CT, ARLINGTON, 76014;15000;125257;140257;15000;125257;140257;NULL;NULL;1836;NULL;NULL;0.1322;NULL;NULL;5760
04755030;1002 TULANE DR, ARLINGTON, 76012;35000;198109;233109;35000;180138;215138;NULL;NULL;2121;NULL;NULL;0.1821;NULL;NULL;7935
04755030;1002 TULANE DR, ARLINGTON, 76012;35000;198109;233109;35000;180138;215138;NULL;NULL;2121;NULL;NULL;0.1821;NULL;NULL;7935
06168620;1002 VALLEY BRANCH DR, ARLINGTON, 76001;20000;154349;174349;20000;146774;166774;NULL;NULL;1728;NULL;NULL;0.197;NULL;NULL;8584
03245209;1002 VALLEY VIEW DR, ARLINGTON, 76010;10000;76067;86067;10000;64657;74657;NULL;NULL;1303;NULL;NULL;0.1895;NULL;NULL;8255
06699464;1002 VILLAGE GREEN CT, ARLINGTON, 76012;50000;219473;269473;50000;219473;269473;NULL;NULL;2674;NULL;NULL;0.2879;NULL;NULL;12545
06699464;1002 VILLAGE GREEN CT, ARLINGTON, 76012;50000;219473;269473;50000;219473;269473;NULL;NULL;2674;NULL;NULL;0.2879;NULL;NULL;12545
01078984;1002 W CEDAR ST, ARLINGTON, 76012;15000;81266;96266;15000;81266;96266;NULL;NULL;955;NULL;NULL;0.1625;NULL;NULL;7080
01280457;1002 W SANFORD ST, ARLINGTON, 76012;15000;79116;94116;15000;60383;75383;NULL;NULL;967;NULL;NULL;0.1601;NULL;NULL;6975
