id,zpid,address,city,zipcode,total_approximate_size,total_appraisal_value,total_market_share,zestimate_amount,valuation_range_high,valuation_range_low,bedrooms,bathrooms,usecode,last_sold_date,year_built,complete,finished_sqft
04755014,29190603,1006 TULANE DR,ARLINGTON,76012,1843,191543,221504,212694,229710,202059,3,2.0,SingleFamily,NULL,1977,True,1843
02319853,29072199,1006 W TUCKER BLVD,ARLINGTON,76013,1839,160736,160736,163859,172052,154027,3,2.0,SingleFamily,08/28/2013,1954,True,1839
02971348,29117482,1006 WHIPPOORWILL CT,ARLINGTON,76014,1320,83732,110369,131953,138551,122716,3,2.0,SingleFamily,01/29/2007,1971,True,1320
02498421,29084448,1006 WINNSBORO CT,ARLINGTON,76015,1189,86999,95676,117612,123493,111731,3,2.0,SingleFamily,03/07/2003,1971,True,1189
40638510,70567201,1006 ZACHARY DR,ARLINGTON,76002,2101,192500,198355,214213,224924,203502,4,2.5,SingleFamily,08/17/2015,2005,True,2101
06293646,29264391,1007 ACAPULCO LN,ARLINGTON,76017,2299,172183,192336,187363,196731,174248,4,2.0,SingleFamily,NULL,1991,True,2299
07580894,58524584,1007 ANDROMEDA WAY,ARLINGTON,76013,2967,286857,286857,293509,308184,275898,3,2.0,SingleFamily,NULL,2001,True,2967
02974037,29117727,1007 BELEMEADE ST,ARLINGTON,76014,1232,110295,110295,128692,135127,120970,3,2.0,SingleFamily,07/27/2015,1975,True,1240
06811086,29293014,1007 BONANZA DR,ARLINGTON,76063,2328,190940,197606,214422,225143,203701,4,3.0,SingleFamily,08/09/2010,1998,True,2328
04756835,29190767,1007 BRIARCLIFF DR,ARLINGTON,76012,1962,204127,229608,228639,240071,217207,3,2.0,SingleFamily,05/07/2001,1978,True,1962
06758940,29289207,1007 CARLISLE DR,ARLINGTON,76017,1740,141086,173467,172441,181063,163819,3,2.0,SingleFamily,05/04/2009,1995,True,1740
00464406,28951004,1007 COKE DR,ARLINGTON,76010,2226,140709,140709,197033,208855,187181,4,3.0,SingleFamily,07/02/2003,1959,True,2226
04752228,29190350,1007 CURTIS CT,ARLINGTON,76012,2349,216897,222847,249965,262463,237467,4,3.0,SingleFamily,10/31/2012,1975,True,2349
02797771,29105367,1007 DARLENE LN,ARLINGTON,76010,1300,84119,105094,125852,137179,91872,3,2.0,SingleFamily,06/22/2010,1961,True,1300
00085502,28924099,1007 E INWOOD DR,ARLINGTON,76010,1300,67397,80626,98377,106247,85588,3,1.0,SingleFamily,05/28/1997,1953,True,1300
07300026,54037637,1007 EASTWICK DR,ARLINGTON,76002,2855,0,0,231499,243074,219924,4,3.0,SingleFamily,NULL,2000,True,2855
02497980,29084407,1007 FAIRFAX CT,ARLINGTON,76015,1197,94199,94199,122830,128971,115460,3,2.0,SingleFamily,05/04/2005,1970,True,1197
06998038,29304015,1007 GLYNN OAKS DR,ARLINGTON,76010,1275,68849,89900,105060,110313,99807,3,1.0,SingleFamily,10/08/2004,1961,True,1275
02972549,29117591,1007 HOLLY HILL CT,ARLINGTON,76014,1475,89177,115604,141271,148335,131382,3,2.0,SingleFamily,NULL,1970,True,1475
05526302,29225892,1007 PACKARD DR,ARLINGTON,76001,1288,129652,130640,147300,154665,139935,3,2.0,SingleFamily,08/26/1997,1985,True,1288
02496003,29084232,1007 PLOVER LN,ARLINGTON,76015,1166,66066,74793,90527,101390,80569,2,1.0,SingleFamily,NULL,1973,True,1166
04755871,29190682,1007 PURDUE DR,ARLINGTON,76012,1976,194326,215759,219698,230683,206516,3,2.0,SingleFamily,06/25/2009,1977,True,1976
40979385,79961288,1007 ROSITA ST,ARLINGTON,76002,1802,188470,188709,192466,202089,182843,3,2.0,SingleFamily,05/27/2008,2008,True,1761
04751779,29190310,1007 SHELLEY CT,ARLINGTON,76012,2503,232441,245289,260837,273879,247795,4,3.0,SingleFamily,12/23/2014,1974,True,2503
40565130,70570533,1007 SHORTLEAF PINE DR,ARLINGTON,76012,1769,206066,206066,203986,214185,193787,3,2.0,SingleFamily,10/05/2016,2005,True,1781
05233496,29216593,1007 SPRING MILLER CT,ARLINGTON,76002,1064,42146,42146,102719,116072,81148,2,2.0,SingleFamily,10/02/2014,1982,True,1064
03090418,29125573,1007 TANGLEWOOD LN,ARLINGTON,76012,2931,194447,303536,298882,331759,257039,4,3.0,SingleFamily,03/01/2001,1968,True,2931
03244970,29135098,1007 VALLEY VIEW DR,ARLINGTON,76010,1393,110178,125257,104190,111483,91687,3,2.0,SingleFamily,12/16/2015,1954,True,1120
01078933,28990147,1007 W CEDAR ST,ARLINGTON,76012,971,89665,89665,98833,108716,89938,3,1.0,SingleFamily,06/03/1997,1955,True,971
02972859,29117619,1007 WEMBLEY RD,ARLINGTON,76014,1726,93412,137085,143415,150586,136244,3,2.0,SingleFamily,12/12/2005,1972,True,1516
07843976,60243322,1007 WHITE DOVE DR,ARLINGTON,76017,2085,168354,168354,196793,206633,186953,4,2.0,SingleFamily,03/29/2016,2002,True,2085
02498332,29084439,1007 WINNSBORO CT,ARLINGTON,76015,1479,100065,105230,138855,145798,130524,3,2.0,SingleFamily,NULL,1971,True,1479
03594173,29160250,1008 ANDREWS ST,ARLINGTON,76011,1827,115676,137300,148105,155510,140700,3,2.0,SingleFamily,09/30/1999,1963,True,1827
03245500,29135143,1008 BELVEDERE DR,ARLINGTON,76010,1126,93476,93476,92902,99405,83612,3,1.5,SingleFamily,01/14/2014,1955,True,1126
42113987,29293037,1008 BONANZA DR,ARLINGTON,76063,1572,0,0,235237,246999,223475,3,2.0,SingleFamily,12/14/1998,1998,True,3144
04756444,29190732,1008 BRIARCLIFF DR,ARLINGTON,76012,1944,211024,228157,230442,241964,218920,3,2.0,SingleFamily,10/27/2003,1978,True,1944
07544561,54047225,1008 BRIDGES DR,ARLINGTON,76012,1343,175291,175291,187882,210428,170973,2,2.0,Condominium,09/04/2008,2000,True,1564
01297414,29004561,1008 BROOK HILL CT,ARLINGTON,76014,1304,88814,115464,132472,139096,125848,3,2.0,SingleFamily,05/05/1999,1978,True,1304
06758789,29289192,1008 CARLISLE DR,ARLINGTON,76017,3056,181500,238615,208190,218599,197781,3,2.0,SingleFamily,NULL,1996,True,3056
05565030,29228035,1008 CHEDDAR CT,ARLINGTON,76017,1781,106480,131424,152546,169326,132715,3,3.0,Townhouse,NULL,1997,True,1781
02498618,29084464,1008 CRISTOPHER CT,ARLINGTON,76015,1441,97964,102918,132865,139508,124893,3,2.0,SingleFamily,10/26/2001,1971,True,1441
02974584,29117776,1008 DAWNVIEW ST,ARLINGTON,76014,1412,93291,118472,140561,147589,133533,3,2.0,SingleFamily,07/06/2004,1976,True,1412
40713261,70573375,1008 DOVE TR,ARLINGTON,76002,2653,220590,220590,195664,205447,181968,3,3.0,SingleFamily,05/02/2006,2005,True,2653
02972298,29117568,1008 E TIMBERVIEW LN,ARLINGTON,76014,1385,86757,115208,133944,140641,127247,3,2.0,SingleFamily,NULL,1971,True,1385
00960810,28982285,1008 FORREST DR,ARLINGTON,76012,1916,181587,181587,185474,194748,176200,3,2.0,SingleFamily,09/25/2013,1959,True,1916
02222086,29066828,1008 GLYNN OAKS DR,ARLINGTON,76010,1313,94901,94901,111353,116921,105785,3,1.0,SingleFamily,09/04/2008,1961,True,1313
06169295,29258454,1008 HAVENBROOK DR,ARLINGTON,76001,1757,179043,179043,184594,193824,175364,4,2.0,SingleFamily,11/08/2006,1994,True,1757
02972646,29117599,1008 HOLLY HILL CT,ARLINGTON,76014,2014,109868,135609,151312,158878,143746,3,2.0,SingleFamily,NULL,1971,True,2014
41625811,120937956,1008 LONE IVORY TR,ARLINGTON,76155,1638,271908,274936,311796,371037,243201,4,NULL,SingleFamily,03/27/2014,2014,True,NULL
01871315,29042227,1008 PAULA DR,ARLINGTON,76012,1381,104302,119731,146668,154001,139335,3,2.0,SingleFamily,NULL,1962,True,1381
00959847,28982199,1008 RIDGEWOOD TERR,ARLINGTON,76012,1759,133516,133516,194047,209571,166880,3,2.0,SingleFamily,01/30/2017,1954,True,1923
02798395,29105421,1008 ROSEWOOD LN,ARLINGTON,76010,1812,97405,134001,147407,154777,140037,3,2.0,SingleFamily,NULL,1964,True,1812
07672543,83810067,1008 ROYAL CIR,ARLINGTON,76001,896,11299,11299,86060,106714,61963,2,2.0,Mobile,01/01/2001,1996,True,896
01675826,29029170,1008 SHANA CT,ARLINGTON,76014,1755,0,0,153823,163052,146132,3,2.0,SingleFamily,NULL,1978,True,1755
02974975,29117811,1008 SHENANDOAH DR,ARLINGTON,76014,1541,93291,116683,144071,151275,136867,3,2.0,SingleFamily,NULL,1973,True,1541
03245799,29135170,1008 SUNNYVALE DR,ARLINGTON,76010,1265,82467,82467,97765,109497,89944,3,2.0,SingleFamily,04/08/1999,1954,True,1265
06810837,29292992,1008 TELLURIDE DR,ARLINGTON,76063,3097,228722,238272,233196,244856,219204,3,2.0,SingleFamily,01/06/2006,1999,True,3097
04755006,29190602,1008 TULANE DR,ARLINGTON,76012,2001,196504,215967,221515,232591,208224,3,2.0,SingleFamily,NULL,1977,True,2001
06363555,29266939,1008 W LOVERS LN,ARLINGTON,76013,1504,139308,139308,156862,164705,149019,3,2.0,SingleFamily,05/23/2003,1990,True,1504
02973685,29117695,1008 WEMBLEY RD,ARLINGTON,76014,1430,0,0,140731,147768,133694,3,2.0,SingleFamily,11/06/2015,1972,True,1430
03115364,29127052,1008 WHISPERING OAK CT,ARLINGTON,76012,3589,298144,354482,355104,387063,326696,3,2.0,SingleFamily,NULL,1968,True,3589
03858480,29168698,1008 WILSHIRE BLVD,ARLINGTON,76012,1726,115500,120168,160250,171468,144225,3,1.0,SingleFamily,NULL,1954,True,1726
03115569,29127068,1009 ACORN CT,ARLINGTON,76012,2496,209201,234481,296877,314690,282033,3,2.0,SingleFamily,NULL,1987,True,2496
06809170,29292845,1009 ANGEL FIRE LN,ARLINGTON,76001,2134,190346,198885,205439,215711,195167,4,2.0,SingleFamily,01/16/2013,1997,True,2134
07014325,29305055,1009 BANNACK DR,ARLINGTON,76001,1507,0,0,162346,170463,154229,3,2.0,SingleFamily,03/30/2016,1998,True,1507
06811094,29293015,1009 BONANZA DR,ARLINGTON,76063,2207,187321,193498,201953,212051,191855,4,2.0,SingleFamily,10/02/2009,1997,True,2207
04751442,29190280,1009 BRIARCREEK DR,ARLINGTON,76012,2124,193600,211599,226732,238069,215395,3,2.0,SingleFamily,NULL,1972,True,2124
04751213,29190260,1009 BYRON LN,ARLINGTON,76012,1840,171336,200886,203281,213445,193117,3,2.0,SingleFamily,07/13/2005,1972,True,1840
02971003,29117451,1009 CARLA CT,ARLINGTON,76014,1413,86757,113094,137057,143910,130204,4,2.0,SingleFamily,11/25/1998,1970,True,1413
02971135,29117463,1009 CHARLESTON CT,ARLINGTON,76014,1332,83006,110435,131836,138428,125244,3,2.0,SingleFamily,06/13/2003,1970,True,1332
05188997,29213944,1009 DANFORTH CT,ARLINGTON,76017,1436,107258,107258,150290,157804,142776,3,2.0,SingleFamily,NULL,1986,True,1436
02974347,29117755,1009 DAWNVIEW ST,ARLINGTON,76014,1396,0,0,138107,145012,131202,3,2.0,SingleFamily,09/08/2015,1974,True,1396
02971380,29117486,1009 E TIMBERVIEW LN,ARLINGTON,76014,1599,0,0,149180,156639,141721,4,2.0,SingleFamily,NULL,1974,True,1600
05517931,29225203,1009 FIERO DR,ARLINGTON,76001,1284,130216,130216,146871,154215,139527,3,2.0,SingleFamily,NULL,1986,True,1284
00960942,28982296,1009 FORREST DR,ARLINGTON,76012,1470,133424,133424,158127,166033,148639,3,2.0,SingleFamily,07/20/2016,1958,True,1470
02498898,29084490,1009 HIGH POINT RD,ARLINGTON,76015,2222,114979,120044,154267,161980,143468,3,2.0,SingleFamily,NULL,1971,True,2222
04751892,29190321,1009 LESLIE CT,ARLINGTON,76012,1952,187429,210138,215251,226014,204488,3,2.0,SingleFamily,12/15/2006,1975,True,1952
01432265,29013656,1009 LOCH LOMOND DR,ARLINGTON,76012,2275,238425,254542,293196,307856,278536,3,2.0,SingleFamily,09/27/2013,1976,True,2275
02044676,29054294,1009 LYNDA LN,ARLINGTON,76013,1300,104177,111371,144940,153636,133345,3,2.0,SingleFamily,NULL,1953,True,1300
00959901,28982204,1009 MCKINNEY ST,ARLINGTON,76012,2419,184616,184616,208060,218463,189335,4,3.0,SingleFamily,10/25/2016,1957,True,2419
05526299,29225891,1009 PACKARD DR,ARLINGTON,76001,1293,131962,131962,146463,153786,139140,3,2.0,SingleFamily,01/08/2013,1986,True,1273
02798204,29105404,1009 ROSEWOOD LN,ARLINGTON,76010,1959,131019,131019,147042,155865,138219,5,2.0,SingleFamily,12/29/2006,1962,True,1959
00959359,28982156,1009 ROSS TR,ARLINGTON,76012,1963,194205,194205,194275,203989,184561,4,2.0,SingleFamily,09/24/2013,1954,True,1963
06360807,29266790,1009 SILENT DR,ARLINGTON,76017,2495,179938,200618,206281,216595,195967,3,2.0,SingleFamily,NULL,1994,True,2495
03245527,29135145,1009 SUNNYVALE DR,ARLINGTON,76010,1095,64436,64436,77336,88936,67282,3,1.0,SingleFamily,NULL,1954,True,1095
03090426,29125574,1009 TANGLEWOOD LN,ARLINGTON,76012,2581,232526,245968,273442,287114,259770,3,2.0,SingleFamily,11/02/2001,1968,True,2581
02972352,29117573,1009 TERREBONNE CT,ARLINGTON,76014,2289,0,0,155098,170608,139588,4,3.0,SingleFamily,04/06/2016,1972,True,2289
03244989,29135099,1009 VALLEY VIEW DR,ARLINGTON,76010,864,49368,74832,74366,78828,66186,3,2.0,SingleFamily,NULL,1954,True,864
01973452,29049725,1009 VILLAGE WOOD CT,ARLINGTON,76012,2336,232861,240049,255793,268583,243003,3,2.0,SingleFamily,NULL,1987,True,2336
00688290,28965034,1009 W SANFORD ST,ARLINGTON,76012,4164,354474,354474,388141,411429,337683,8,4.0,MultiFamily2To4,10/07/2013,1979,True,4164
02495813,29084215,1009 WAVERLY DR,ARLINGTON,76015,1485,99857,105018,129478,137247,103582,3,2.0,SingleFamily,NULL,1970,True,1485
02971259,29117474,1009 WHIPPOORWILL CT,ARLINGTON,76014,1572,94259,120863,145698,152983,138413,3,2.0,SingleFamily,NULL,1971,True,1572
07843984,60243323,1009 WHITE DOVE DR,ARLINGTON,76017,1546,137132,137132,165132,173389,156875,3,2.0,SingleFamily,08/01/2016,2002,True,1546
01621092,29025211,1009 WRIGHT ST,ARLINGTON,76012,1000,78892,85592,114961,124158,95418,3,1.0,SingleFamily,08/08/2002,1956,True,1000
07094914,29309568,101 AMBER RIDGE DR,ARLINGTON,76002,1870,178342,186335,186674,196008,177340,3,2.0,SingleFamily,03/10/2015,1999,True,1870
02927241,29114746,101 CIMARRON LN,ARLINGTON,76014,1588,132731,132731,138951,145899,132003,3,2.0,SingleFamily,NULL,1976,True,1462
06546315,29275989,101 CRESTVIEW DR,ARLINGTON,76018,1741,154638,175811,185742,195029,176455,3,2.0,SingleFamily,07/30/2002,1993,True,1741
07333285,54039762,101 ITHACA CT,ARLINGTON,76002,2758,217250,223090,242376,254495,230257,4,2.0,SingleFamily,10/23/2001,2001,True,2758
07479468,83795280,101 LOS ROBLES ST,ARLINGTON,76006,1344,16445,16445,90661,108793,77968,2,1.0,Mobile,NULL,1998,True,1344
06852564,29295657,101 MILTON DR,ARLINGTON,76002,2719,210035,222404,231867,243460,220274,4,2.0,SingleFamily,11/02/2006,2000,True,2719
00847275,28975106,101 PEYTON PL,ARLINGTON,76010,1125,117715,117715,128698,135133,114541,3,2.0,SingleFamily,09/01/2009,1980,True,1125
06119158,29256538,101 SOUTHERN PINE CT,ARLINGTON,76018,1534,132976,140683,161510,169585,153435,3,2.0,SingleFamily,09/15/2014,1987,True,1534
05146992,29211390,101 VALLEY FORGE LN,ARLINGTON,76002,1864,156366,166424,178821,187762,168092,3,2.0,SingleFamily,NULL,1985,True,1864
01782770,29036491,101 W LILLY LN,ARLINGTON,76010,1566,141449,144327,159634,167616,145267,3,2.0,SingleFamily,NULL,1965,True,1566
01141848,28994155,101 W ROGERS ST,ARLINGTON,76011,978,54940,70625,83461,94311,75950,2,1.0,SingleFamily,06/27/2003,1959,True,978
02927810,29114798,101 W VOLUNTEER DR,ARLINGTON,76014,1635,115918,151459,150699,161248,143164,3,2.0,SingleFamily,NULL,1979,True,1635
03594165,29160249,1010 ANDREWS ST,ARLINGTON,76011,1532,127020,127020,141069,148122,132605,3,2.0,SingleFamily,NULL,1963,True,1532
04750578,29190200,1010 ARLENA DR,ARLINGTON,76012,3243,275037,283579,285742,300029,271455,6,3.0,SingleFamily,12/23/2013,1972,True,3256
02498235,29084430,1010 AVINGTON CT,ARLINGTON,76015,1153,83732,93409,116617,122448,110786,3,2.0,SingleFamily,NULL,1970,True,1153
06811310,29293036,1010 BONANZA DR,ARLINGTON,76063,1714,166162,171281,176805,185645,167965,3,2.0,SingleFamily,05/22/2006,1999,True,1714
07544588,54047226,1010 BRIDGES DR,ARLINGTON,76012,1546,182973,182973,213711,245768,192340,3,2.0,SingleFamily,03/20/2012,2000,True,1729
02973987,29117722,1010 CANDLEWICK ST,ARLINGTON,76014,1396,116061,116061,137951,144849,131053,3,2.0,SingleFamily,03/31/2000,1973,True,1396
02971232,29117472,1010 CHARLESTON CT,ARLINGTON,76014,1332,83006,110435,133863,140556,125831,3,2.0,SingleFamily,NULL,1970,True,1332
00464252,28950990,1010 COKE DR,ARLINGTON,76010,2260,134761,134761,199909,215902,183916,4,2.0,SingleFamily,07/08/2003,1963,True,2508
04752171,29190347,1010 CURTIS CT,ARLINGTON,76012,2106,211266,231689,231536,243113,208382,4,2.0,SingleFamily,01/10/2001,1976,True,2106
02974592,29117777,1010 DAWNVIEW ST,ARLINGTON,76014,1398,72138,72138,104953,126993,87111,4,2.0,SingleFamily,09/19/2013,1972,True,1398
40713288,79954599,1010 DOVE TR,ARLINGTON,76002,1680,173721,173721,180599,189629,171569,3,2.0,SingleFamily,04/05/2006,2006,True,1680
00086770,28924212,1010 E LOVERS LN,ARLINGTON,76010,1750,83611,102484,121374,127443,103168,3,1.0,SingleFamily,NULL,1953,True,1750
05517508,29225164,1010 GALAXY DR,ARLINGTON,76001,1154,133423,133423,135341,142108,128574,3,2.0,SingleFamily,04/15/2010,1990,True,1154
03077063,29124561,1010 HENSLEY ST,ARLINGTON,76010,1212,75455,75455,82134,93633,71457,3,1.0,SingleFamily,NULL,1953,True,1212
41626230,121132285,1010 IVY CHARM WAY,ARLINGTON,76155,2736,360309,360456,378839,397781,359897,4,NULL,SingleFamily,NULL,2014,True,NULL
41625838,121134018,1010 LONE IVORY TR,ARLINGTON,76155,2495,341494,342652,381103,400158,354426,3,NULL,SingleFamily,08/06/2014,2014,True,NULL
06758886,29289201,1010 PALOS VERDES BLVD,ARLINGTON,76017,1735,142296,173940,169615,178096,161134,3,2.0,SingleFamily,01/02/1997,1996,True,1735
40980456,79917248,1010 ROSITA ST,ARLINGTON,76002,1784,186649,186649,193387,203056,183718,3,2.0,SingleFamily,NULL,2007,True,1784
02974983,29117812,1010 SHENANDOAH DR,ARLINGTON,76014,1373,118875,118875,143349,150516,133315,3,2.0,SingleFamily,03/01/2010,1973,True,1447
40638936,70569429,1010 TABASCO TR,ARLINGTON,76002,1880,188337,191321,197224,207085,187363,3,2.0,SingleFamily,04/13/2006,2005,True,1880
05566509,29228107,1010 TENNESSEE TR,ARLINGTON,76017,889,58861,58861,93423,102765,83146,2,2.0,MultiFamily2To4,02/13/2001,1987,True,889
06699413,97672929,1010 VILLAGE GREEN CT,ARLINGTON,76012,0,50000,50000,NULL,NULL,NULL,NULL,NULL,SingleFamily,NULL,NULL,True,NULL
02319837,29072197,1010 W TUCKER BLVD,ARLINGTON,76013,1344,91355,114041,121683,127767,111948,3,2.0,SingleFamily,NULL,1957,True,1041
02971364,29117484,1010 WHIPPOORWILL CT,ARLINGTON,76014,1302,91355,118451,131846,138438,123935,3,2.0,SingleFamily,03/10/2011,1971,True,1302
07843534,60243285,1010 WHITE DOVE DR,ARLINGTON,76017,2644,0,0,218358,229276,207440,3,2.0,SingleFamily,08/21/2002,2002,True,2644
03858510,29168699,1010 WILSHIRE BLVD,ARLINGTON,76012,1428,0,0,156159,165529,148351,3,2.0,SingleFamily,10/04/2016,1960,True,1428
40638499,70572480,1010 ZACHARY DR,ARLINGTON,76002,2305,202827,202827,214919,227814,204173,4,2.0,SingleFamily,01/17/2006,2005,True,2305
04751027,29190242,1011 ANITA DR,ARLINGTON,76012,1744,192136,192136,198482,208406,188558,3,2.0,SingleFamily,NULL,1972,True,1744
04755383,29190637,1011 AUBURN DR,ARLINGTON,76012,1989,240926,240926,234011,245712,222310,3,2.0,SingleFamily,09/12/2007,1977,True,1989
02974010,29117725,1011 BELEMEADE ST,ARLINGTON,76014,1479,93291,117531,142810,149950,135670,4,2.0,SingleFamily,08/01/2008,1973,True,1479
04752066,29190336,1011 BERT DR,ARLINGTON,76012,2172,184404,218188,212157,222765,199428,4,2.0,SingleFamily,NULL,1976,True,2172
05566339,29228099,1011 BRENNER CT,ARLINGTON,76017,942,77999,77999,101014,113136,92933,3,2.0,Townhouse,12/04/1998,1988,True,942
02972689,29117603,1011 CHAMBLEE CT,ARLINGTON,76014,1370,86031,112076,134007,140707,121946,3,2.0,SingleFamily,NULL,1971,True,1370
00464384,28951002,1011 COKE DR,ARLINGTON,76010,1882,105313,133409,157125,172837,127271,3,2.0,SingleFamily,03/06/2002,1960,True,1882
04752198,29190348,1011 CURTIS CT,ARLINGTON,76012,2234,221309,236015,241024,255485,214511,4,3.0,SingleFamily,NULL,1976,True,2234
02974339,29117754,1011 DAWNVIEW ST,ARLINGTON,76014,1473,95711,119207,143106,150261,135951,3,2.0,SingleFamily,NULL,1975,True,1473
02971372,29117485,1011 E TIMBERVIEW LN,ARLINGTON,76014,1732,134121,134121,149863,157356,142370,3,2.0,SingleFamily,09/01/2006,1971,True,1732
06801080,29292297,1011 ENFILAR LN,ARLINGTON,76017,1676,102729,125368,142920,151495,132916,3,3.0,MultiFamily2To4,03/30/1998,1997,True,1676
05921139,29247405,1011 FLAMEWOOD DR,ARLINGTON,76001,1349,130837,135883,152629,160260,144998,3,2.0,SingleFamily,NULL,1987,True,1349
02970392,29117397,1011 GRANTS PKWY,ARLINGTON,76014,1498,95348,120537,143633,150815,136451,3,2.0,SingleFamily,NULL,1974,True,1498
02972522,29117589,1011 HOLLY HILL CT,ARLINGTON,76014,1847,100551,120691,151438,159010,143866,3,2.0,SingleFamily,09/04/2001,1971,True,1847
04630386,29186221,1011 MAPLEVIEW DR,ARLINGTON,76018,1463,112651,135340,156696,164531,148861,3,2.0,SingleFamily,03/01/2000,1984,True,1463
04347552,29175474,1011 PAULA DR,ARLINGTON,76012,1223,97858,104427,140178,147187,133169,3,2.0,SingleFamily,08/30/2007,1962,True,1223
02974711,29117788,1011 SHENANDOAH DR,ARLINGTON,76014,1182,109148,109148,120288,126302,114274,3,2.0,SingleFamily,NULL,1975,True,1182
06810330,29292946,1011 TELLURIDE DR,ARLINGTON,76063,3159,241489,241489,244452,256675,232229,5,3.5,SingleFamily,03/20/2014,1998,True,3159
01973444,29049724,1011 VILLAGE WOOD CT,ARLINGTON,76012,1862,191543,218047,210800,221340,200260,3,2.0,SingleFamily,03/25/1999,1985,True,1862
05834767,29242819,1011 W LOVERS LN,ARLINGTON,76013,1784,151494,151494,162151,170259,152422,3,3.0,Condominium,03/05/2014,1986,True,1784
03143597,29128965,1011 WAYLAND DR,ARLINGTON,76012,2830,229900,246591,264201,277411,250991,3,2.0,SingleFamily,05/05/2005,1975,True,2830
02971240,29117473,1011 WHIPPOORWILL CT,ARLINGTON,76014,1312,113572,113572,140989,160727,117021,3,2.0,SingleFamily,03/17/2017,1971,True,1312
07624425,58527178,100 ADIRONDACK TR,ARLINGTON,76002,2451,200072,204969,225123,236379,213867,3,2.0,SingleFamily,03/18/2008,2001,True,2451
02927233,29114745,100 CIMARRON LN,ARLINGTON,76014,1462,93000,93000,139620,146601,132639,3,2.0,SingleFamily,NULL,1977,True,1462
06678467,29283882,100 E LYNN CREEK DR,ARLINGTON,76002,2337,221121,223645,236000,247800,219480,3,2.0,SingleFamily,08/30/2000,2000,True,2337
00907200,28978812,100 IBERIS CT,ARLINGTON,76018,1579,139943,139943,156542,164369,145584,3,2.5,SingleFamily,03/05/2015,1983,True,1579
06075789,29254214,100 MOSS HILL DR,ARLINGTON,76018,1360,134405,146590,148661,156094,138255,3,2.0,SingleFamily,11/12/1999,1996,True,1360
07226624,29318516,100 SHADY BROOK DR,ARLINGTON,76002,2040,166774,198990,204555,214783,194327,4,3.0,SingleFamily,03/10/2003,1999,True,2040
02966999,29117110,100 W WILLIAMSBURG MNR,ARLINGTON,76014,1414,99559,115633,141956,149054,132019,3,2.0,SingleFamily,NULL,1973,True,1414
02498294,29084435,1000 AVINGTON CT,ARLINGTON,76015,1491,99746,104881,137300,144165,124943,3,2.0,SingleFamily,09/30/2002,1970,True,1491
03245462,29135139,1000 BELVEDERE DR,ARLINGTON,76010,1380,70180,86319,98009,102909,78407,3,1.0,SingleFamily,08/07/1997,1955,True,1380
07544626,54047229,1000 BRIDGES DR,ARLINGTON,76012,1287,182367,182367,203511,219792,187230,3,2.5,Condominium,09/23/2011,2000,True,1287
01297457,29004565,1000 BROOK HILL CT,ARLINGTON,76014,1509,0,0,145326,152592,138060,3,NULL,SingleFamily,05/06/2015,1980,True,1509
05565073,29228039,1000 CHEDDAR CT,ARLINGTON,76017,1614,89782,107336,143087,155965,120193,3,3.0,MultiFamily2To4,NULL,1995,True,1614
02498650,29084468,1000 CRISTOPHER CT,ARLINGTON,76015,1740,112441,112441,140286,147300,124855,3,2.0,SingleFamily,03/02/2016,1971,True,1740
04752120,29190342,1000 CURTIS CT,ARLINGTON,76012,2410,0,0,256258,269071,243445,3,2.0,SingleFamily,NULL,1976,True,2410
01511521,29018518,1000 DELK DR,ARLINGTON,76013,1447,145878,154149,160925,170581,151269,3,2.0,SingleFamily,11/04/2009,2001,True,1447
00294454,28938101,1000 DUGAN ST,ARLINGTON,76010,1368,71027,90766,99863,105855,84884,3,2.0,SingleFamily,NULL,1931,True,1368
00086711,28924207,1000 E LOVERS LN,ARLINGTON,76010,978,55418,78205,82949,89585,76313,3,1.5,SingleFamily,02/09/2004,1953,True,978
04752015,29190332,1000 FIELD CREST CT,ARLINGTON,76012,2463,218378,224679,256051,268854,243248,4,3.0,SingleFamily,NULL,1973,True,2463
05517427,29225157,1000 GALAXY DR,ARLINGTON,76001,1512,141359,142197,158108,166013,150203,3,2.0,SingleFamily,NULL,1988,True,1512
06284205,29263979,1000 HUNTER RIDGE DR,ARLINGTON,76013,1672,166738,177142,172779,181418,162412,3,2.0,SingleFamily,08/16/2001,1989,True,1672
40565262,70565852,1000 LOBLOLLY PINE DR,ARLINGTON,76012,2593,244178,244184,267596,280976,254216,4,2.5,SingleFamily,05/24/2005,2005,True,2593
07583400,58524649,1000 LYRA CT,ARLINGTON,76013,1942,231452,231452,223419,234590,210014,3,2.0,SingleFamily,11/30/2001,2001,True,1942
01789600,29036970,1000 MARY ST,ARLINGTON,76010,1855,133154,133154,148299,157197,139401,4,2.0,MultiFamily2To4,12/20/1999,1979,True,1855
06284299,29263987,1000 MILBY OAKS CIR,ARLINGTON,76013,2741,235863,235863,229826,241317,209142,3,3.0,SingleFamily,NULL,1988,True,2741
07582250,58524617,1000 PEGASUS DR,ARLINGTON,76013,2785,274331,274331,293131,307788,278474,3,2.0,SingleFamily,03/20/2002,2001,True,2785
06758665,29289183,1000 PRADO REAL DR,ARLINGTON,76017,2753,179383,221819,214241,224953,199244,3,2.0,SingleFamily,NULL,1996,True,2753
